#Fotometria tomada de Torres+,2015
#fase   V (mag)
0.47693 12.323
0.47724 12.313
0.47755 12.313
0.47791 12.309
0.47822 12.318
0.47854 12.311
0.47885 12.308
0.47916 12.300
0.47948 12.308
0.32973 12.324
0.33004 12.315
0.33036 12.311
0.33067 12.313
0.33098 12.312
0.33130 12.316
0.33166 12.320
0.33197 12.311
0.33229 12.301
0.33260 12.307
0.33291 12.312
0.33322 12.298
0.33359 12.318
0.33390 12.307
0.33421 12.309
0.33453 12.313
0.44892 12.697
0.44923 12.704
0.44955 12.704
0.44986 12.698
0.45017 12.693
0.45048 12.683
0.45085 12.668
0.45116 12.677
0.45147 12.670
0.45178 12.661
0.45210 12.645
0.45241 12.628
0.45278 12.651
0.45309 12.621
0.45340 12.621
0.45372 12.617
0.45403 12.615
0.45434 12.597
0.45577 12.553
0.45608 12.558
0.45639 12.543
0.45670 12.534
0.45701 12.526
0.45733 12.525
0.45769 12.522
0.45800 12.496
0.45831 12.489
0.45863 12.488
0.45894 12.475
0.45925 12.471
0.46033 12.437
0.46064 12.428
0.46095 12.435
0.46126 12.412
0.46158 12.415
0.46189 12.411
0.46227 12.397
0.46259 12.391
0.46290 12.384
0.46321 12.389
0.46352 12.378
0.46383 12.375
0.46420 12.348
0.46451 12.359
0.46482 12.354
0.46513 12.350
0.46545 12.339
0.46576 12.341
0.46613 12.331
0.46644 12.319
0.46675 12.311
0.46707 12.329
0.46739 12.299
0.46772 12.316
0.46811 12.307
0.46842 12.309
0.46913 12.315
0.46945 12.318
0.46977 12.317
0.47008 12.316
0.47040 12.323
0.47071 12.318
0.47188 12.316
0.47219 12.320
0.47250 12.317
0.47282 12.301
0.47313 12.312
0.47345 12.319
0.47382 12.310
0.47413 12.309
0.47444 12.317
0.47476 12.312
0.47507 12.314
0.47538 12.297
0.47575 12.317
0.47606 12.315
0.47637 12.320
0.47669 12.313
0.90170 12.305
0.90201 12.307
0.90232 12.313
0.90263 12.311
0.90294 12.302
0.90326 12.318
0.90364 12.312
0.90395 12.311
0.90426 12.319
0.90458 12.307
0.89846 12.305
0.89877 12.302
0.89908 12.314
0.89939 12.307
0.89970 12.301
0.90002 12.297
0.43494 12.442
0.43525 12.446
0.43557 12.457
0.43588 12.467
0.43619 12.487
0.43651 12.474
0.43759 12.494
0.43790 12.500
0.43821 12.506
0.43852 12.524
0.43883 12.523
0.43915 12.540
0.44022 12.568
0.44053 12.595
0.44084 12.576
0.44115 12.596
0.44147 12.619
0.44178 12.625
0.44289 12.643
0.44320 12.659
0.44352 12.657
0.44383 12.667
