sma T_flux_e intens intens_err ellipticity ellipticity_err pa pa_err grad grad_error grad_rerror x0 x0_err y0 y0_err ndata nflag niter stop_code
182.4217255438979 125175448.0 400.521471274501 0.5072307878644378 0.23549214269371382 0.0019969465413039833 115.96965010489347 0.2960031062834485 -3.145702490874174 0.03911668825886572 0.012434961148533596 1123.902306553451 0.20283044027404853 1058.7168545526545 0.24581893420482268 789 214 10 0
200.66389809828772 130179536.0 341.89090015088465 0.4678142079077303 0.23145292954422714 0.002046449604826024 117.11928012432938 0.27101762796466505 -2.6497277527144716 0.03051773570096615 0.011517309908424644 1124.5582783747398 0.21339848900123348 1059.555606705241 0.2509626841398278 930 176 20 0
220.7302879081165 136265232.0 286.9463648061091 0.3752491985715204 0.22621111631116014 0.0019364653218674653 117.11928012432938 0.2618592811844967 -1.9866541744126203 0.024647863971308578 0.012406720952626812 1125.0708564638771 0.2232200041986414 1060.7031338670486 0.25538171155644296 1147 74 10 0
242.80331669892817 142498608.0 242.31147266381768 0.3890283286757632 0.22382492748552402 0.0020340232149429803 117.6735379380698 0.2946243323090144 -1.7342879576933337 0.021953915425346474 0.012658748697388169 1127.0120560106427 0.2675214205885029 1060.8643888849974 0.29878766928842937 1267 78 10 0
267.083648368821 148962352.0 199.92846420929604 0.35521788320633696 0.22382492748552402 0.002244823840987088 116.39723095034626 0.32149759876308037 -1.3057484672931976 0.01930022745645062 0.01478096887715272 1128.4287379329307 0.31850045859010023 1061.607329081871 0.3676129947610183 1358 122 50 2
293.79201320570314 155124320.0 164.3651692184295 0.35408168979198107 0.2210838503373477 0.002421893731999073 116.90707368054278 0.40010184054489617 -1.0579126034569308 0.017771943658748835 0.01679906601043945 1128.1585043836435 0.4061793052376611 1061.4691772850513 0.468676924451871 1386 245 10 0
323.1712145262735 159871408.0 137.1592795037447 0.3705484694960785 0.23788324973438443 0.002739727003665689 116.90707368054278 0.47980371628069984 -0.8385766148279186 0.015371239671270317 0.018330155407952315 1130.3502058123672 0.5434918086422893 1063.6004979787297 0.6323347690945222 1380 393 10 0
355.48833597890086 163916944.0 117.231214182129 0.35114065872761013 0.26680435741154995 0.002772643231958778 117.34758737408957 0.44738104856445693 -0.6876230005336309 0.014623497869382104 0.021266737526280412 1135.6282694766628 0.6142406901234077 1054.658964579707 0.7522766085730795 1382 528 10 0
391.037169576791 168553488.0 92.77914098248202 0.3827073506926191 0.26680435741154995 0.004448973853849055 117.34758737408957 0.5609841391013487 -0.48926012486355364 0.013183205752512403 0.02694518740146456 1135.6282694766628 0.9514602674878997 1054.658964579707 1.1857713666349807 1391 710 1 1
430.1408865344701 172533664.0 73.5437874140994 0.3416157088685466 0.26680435741154995 0.005491955523723442 117.34758737408957 0.6546769404254661 -0.30972158805390765 0.011290278047154908 0.0364529903068617 1135.6282694766628 1.2591496286612462 1054.658964579707 1.5074500956287495 1518 793 0 4
473.15497518791716 176671168.0 60.16238228313749 0.34284147155863676 0.26680435741154995 0.0048021753507422014 117.34758737408957 0.5208583677646658 -0.3369247923801592 0.009527566487757077 0.028278021395964612 1135.6282694766628 1.1535306549280107 1054.658964579707 1.3968297480113339 1660 882 0 4
520.470472706709 180030912.0 44.211674916511924 0.2927286847428822 0.26680435741154995 0.008385891565276736 117.34758737408957 0.8940247781934938 -0.15654003350839527 0.00832548033489975 0.053184352579388285 1135.6282694766628 2.158918781529697 1054.658964579707 2.648838975744952 1562 1234 0 4
572.51751997738 183379568.0 35.98089704989219 0.31732844747465183 0.26680435741154995 0.008653023285212107 117.34758737408957 1.0864382348371235 -0.13033065381076672 0.007538860523858536 0.057844108837239214 1135.6282694766628 2.70671998271516 1054.658964579707 3.1905775781015873 2106 970 0 4
629.769271975118 187326944.0 28.50726201368905 0.2929594531890251 0.26680435741154995 0.00610094985419756 117.34758737408957 0.7512757415287372 -0.15652299488070598 0.0062265490428827265 0.039780410843967634 1135.6282694766628 2.112140662765206 1054.658964579707 2.4095146270427774 2769 614 0 4
692.7461991726299 191492352.0 18.671490305080347 0.26137197122890793 0.26680435741154995 0.0076430681048768575 117.34758737408957 0.9140320521415485 -0.10196723954774886 0.005147990635664664 0.05048671179584087 1135.6282694766628 2.8999183936120017 1054.658964579707 3.1867024305047624 3211 511 0 4
762.0208190898929 194909200.0 11.661590446072154 0.24422922166926722 0.26680435741154995 0.008472460928250613 117.34758737408957 0.9884053458762367 -0.07900734696651414 0.004305074646163332 0.05448954826932692 1135.6282694766628 3.489582210238313 1054.658964579707 3.829094979449838 3348 746 0 4
838.2229009988823 197449408.0 5.702292028385417 0.2211374785599776 0.26680435741154995 0.021814788944708778 117.34758737408957 2.537836225391002 -0.025346126221616905 0.003990563318467626 0.15744273044234278 1135.6282694766628 9.830608923250873 1054.658964579707 10.90130082716823 3642 861 0 4
922.0451910987706 199051344.0 3.6071542654645263 0.251368151840547 0.26680435741154995 0.01999428642055427 117.34758737408957 2.222740996520745 -0.028008426862430918 0.0036287477401451555 0.12955914153866935 1135.6282694766628 9.62090883035422 1054.658964579707 10.762605310244526 4100 853 0 4
