#Photometric Data (original 1264 rows)   Sung+2002
#
# available at 
# http://vizier.u-strasbg.fr/viz-bin/VizieR-3?-source=J/AJ/123/290/table1&-c=ngc%202516&-c.u=arcmin&-c.r=2&-c.eq=J2000&-c.geom=r&-out.max=50&-out.form=HTML%20Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa
#
# Constraints: Prob<0|null
# 1251 lines selected
# 999'filled
#
# SBL   Vmag     B-V     U-B    e_V  e_B-V  e_U-B  Prob  SpType   
#        mag     mag     mag    mag    mag    mag  
# 
 816  15.188   1.085   0.882  0.002  0.002  0.016  99.99          
 817  16.753   0.756   0.178  0.001  0.011  0.039  99.99          
 818  15.355   1.144   1.041  0.002  0.019  0.030  99.99          
 819  14.733   0.899   0.497  0.001  0.004  0.011  99.99          
 820  16.656   0.724   0.095  0.023  0.006  0.048  99.99          
 821  13.492   0.317   0.226  0.017  0.001  0.001  99.99          
 822  15.481   0.748   0.279  0.003  0.010  0.013  99.99          
 823  14.445   0.470   0.166  0.009  0.001  0.003  99.99          
 824  15.038   1.067   0.855  0.014  0.004  0.012  99.99          
 825  14.880   0.968   0.802  0.002  0.006  0.019  99.99          
 826  15.797   0.905   0.445  0.015  0.015  0.019  99.99          
 827  10.879   0.262   0.119  0.011  0.014  0.010   0.99          
 829  13.973   0.577   0.034  0.001  0.004  0.008  99.99          
 831  16.933   0.927   0.551  0.001  0.000  0.000  99.99          
 832  15.866   0.780   0.239  0.006  0.007  0.020  99.99          
 833  16.618   0.899   0.593  0.001  0.009  0.048  99.99          
 834  16.884   1.437   1.394  0.017  0.004  0.148  99.99          
 835  14.338   0.904   0.512  0.059  0.006  0.004  99.99          
 836  15.590   0.565   0.047  0.008  0.008  0.014  99.99          
 837  15.245   0.897   0.592  0.005  0.012  0.019  99.99          
 838  12.278   0.571   0.019  0.002  0.002  0.002  99.99          
 839  13.863   0.415   0.066  0.000  0.000  0.007  99.99          
 840  15.964   0.635   0.108  0.006  0.007  0.016  99.99          
 841  16.087   0.925   0.503  0.003  0.001  0.033  99.99          
 842  13.676   0.790   0.240  0.004  0.006  0.009  99.99          
 843  16.140   0.718   0.165  0.003  0.004  0.025  99.99          
 844  15.599   0.741   0.247  0.004  0.009  0.016  99.99          
 845  16.423   1.243   0.742  0.001  0.012  0.052  99.99          
 846  15.631   0.947   0.686  0.009  0.014  0.027  99.99          
 847  15.040   1.227   1.072  0.001  0.003  0.027  99.99          
 848  16.267   0.889   0.475  0.008  0.010  0.035  99.99          
 849  16.565   0.874   0.526  0.043  0.018  0.008  99.99          
 850  16.643   0.750   0.227  0.004  0.005  0.028  99.99          
 851  16.914   0.803   0.391  0.005  0.012  0.060  99.99          
 852  13.722   0.788   0.267  0.002  0.002  0.009  99.99          
 853  14.241   0.709   0.194  0.002  0.004  0.009  99.99          
 854  14.954   1.025   0.540  0.002  0.004  0.015  99.99          
 855  13.820   0.802   0.285  0.002  0.004  0.005  99.99          
 856  13.710   0.834   0.333  0.025  0.005  0.003  99.99          
 857  12.665   0.748   0.251  0.012  0.014  0.010  99.99          
 859  13.997   0.672  -0.141  0.004  0.018  0.043  99.99          
 861  16.657   0.623   0.062  0.016  0.011  0.002  99.99          
 862  16.361   0.724   0.224  0.004  0.008  0.024  99.99          
 863  14.508   0.956   0.635  0.002  0.003  0.012  99.99          
 864  16.599   0.900   0.437  0.008  0.013  0.038  99.99          
 865  15.334   0.964   0.528  0.006  0.009  0.020  99.99          
 866  16.115   0.821   0.339  0.009  0.012  0.031  99.99          
 867  15.543   1.142   0.873  0.024  0.007  0.006  99.99          
 868  14.902   0.588   0.067  0.000  0.003  0.009  99.99          
 869  16.110   0.606   0.077  0.024  0.002  0.017  99.99          
 870  14.693   0.521   0.111  0.004  0.005  0.007  99.99          
 871  15.784   0.551   0.022  0.002  0.004  0.012  99.99          
 872  14.858   1.017   0.788  0.003  0.003  0.019  99.99          
 873  11.342   0.403   0.092  0.027  0.003  0.002   0.99          
 874  14.390   0.908   0.452  0.004  0.005  0.010  99.99          
 875  15.159   1.008   0.794  0.006  0.007  0.021  99.99          
 876  11.928   0.526   0.055  0.002  0.008  0.008  99.99          
 877  15.134   1.146   0.931  0.002  0.002  0.030  99.99          
 878  16.155   0.730   0.107  0.005  0.006  0.019  99.99          
 879  16.410   0.748   0.103  0.004  0.006  0.021  99.99          
 880  16.964   0.678  99.999  0.033  0.003 99.999  99.99          
 881  14.951   0.571   0.009  0.001  0.004  0.008  99.99          
 883  15.180   0.768   0.143  0.004  0.002  0.025  99.99          
 884  14.852   0.697   0.239  0.003  0.008  0.012  99.99          
 885  16.538   0.730   0.233  0.004  0.006  0.031  99.99          
 887  11.199   0.413   0.098  0.018  0.019  0.005   0.99          
 889  15.814   1.078   0.802  0.003  0.022  0.041  99.99          
 890  14.971   0.620   0.094  0.001  0.003  0.012  99.99          
 891  14.816   0.950   0.553  0.007  0.009  0.012  99.99          
 892  16.014   1.168   1.067  0.001  0.005  0.036  99.99          
 893  12.149   0.660   0.139  0.010  0.012  0.010  99.99          
 894  16.990   1.482  99.999  0.014  0.032 99.999  99.99          
 895  16.737   0.704   0.091  0.040  0.046  0.041  99.99          
 896  15.321   1.029   0.679  0.007  0.000  0.032  99.99          
 898  16.387   0.690   0.131  0.011  0.012  0.025  99.99          
 899  16.646   0.533   0.012  0.002  0.007  0.032  99.99          
 900  14.814   0.409   0.173  0.004  0.006  0.008  99.99          
 901  15.993   0.702   0.137  0.006  0.006  0.046  99.99          
 902  16.899   1.492  99.999  0.006  0.020 99.999  99.99          
 903  16.682   1.009   0.756  0.007  0.011  0.085  99.99          
 904  16.919   0.818   0.332  0.007  0.012  0.048  99.99          
 905  16.332   0.619   0.043  0.025  0.026  0.021  99.99          
 906  16.718   0.981   0.602  0.002  0.009  0.066  99.99          
 907  16.785   0.837   0.420  0.011  0.016  0.041  99.99          
 908  15.349   0.689   0.070  0.007  0.008  0.011  99.99          
 909  15.895   0.844   0.386  0.024  0.005  0.011  99.99          
 910  15.356   0.581   0.049  0.027  0.006  0.017  99.99          
 911  16.064   1.023   0.739  0.000  0.011  0.040  99.99          
 912  13.943   1.181   1.007  0.001  0.002  0.015  99.99          
 913  16.030   0.662   0.102  0.006  0.020  0.027  99.99          
 914  14.975   1.026   0.698  0.008  0.008  0.014  99.99          
 915  16.934   0.971   0.748  0.004  0.011  0.060  99.99          
 916  14.894   0.992   0.558  0.001  0.002  0.014  99.99          
 917  15.772   0.601   0.018  0.002  0.004  0.013  99.99          
 918  16.685   1.435  99.999  0.010  0.016 99.999  99.99          
 919  16.891   1.151   1.063  0.002  0.014  0.102  99.99          
 920  15.555   0.630   0.046  0.001  0.004  0.011  99.99          
 921  16.609   1.057   0.796  0.003  0.011  0.075  99.99          
 922  13.735   0.570   0.149  0.004  0.007  0.008  99.99          
 923  16.733   0.758   0.222  0.023  0.001  0.048  99.99          
 924  15.204   0.820   0.322  0.002  0.007  0.015  99.99          
 925  16.268   0.660   0.117  0.005  0.000  0.011  99.99          
 926  13.590   0.687   0.148  0.000  0.002  0.004  99.99          
 927  16.539   1.405   1.132  0.005  0.011  0.099  99.99          
 928  15.000   1.135   0.840  0.101  0.000  0.004  99.99          
 929  16.280   0.900   0.430  0.004  0.007  0.032  99.99          
 930  15.506   0.661   0.099  0.002  0.003  0.014  99.99          
 931  13.635   1.039   0.702  0.006  0.009  0.011  99.99          
 932  13.016   0.715   0.161  0.001  0.004  0.004  99.99          
 933  16.610   0.810   0.271  0.016  0.017  0.032  99.99          
 934  14.988   0.645   0.134  0.000  0.003  0.012  99.99          
 935  16.547   0.825   0.316  0.078  0.006  0.003  99.99          
 937  16.552   0.739   0.186  0.035  0.021  0.036  99.99          
 938  14.749   0.714   0.185  0.001  0.013  0.018  99.99          
 939  15.874   0.768  -0.003  0.000  0.002  0.021  99.99          
 940  14.217   1.262   1.134  0.001  0.003  0.001  99.99          
 941  16.995   0.648   0.072  0.013  0.016  0.038  99.99          
 942  16.611   0.988   0.584  0.003  0.009  0.048  99.99          
 943  16.593   0.741   0.105  0.002  0.010  0.033  99.99          
 944  15.351   0.673   0.089  0.005  0.012  0.018  99.99          
 945  15.708   0.729   0.102  0.003  0.007  0.015  99.99          
 946  15.319   1.182   1.032  0.003  0.003  0.037  99.99          
 947  13.493   0.741   0.256  0.012  0.013  0.005  99.99          
 948  15.484   1.162   0.988  0.002  0.002  0.030  99.99          
 949  11.503   0.446   0.088  0.008  0.010  0.007  99.99          
 950  15.957   0.740   0.147  0.010  0.010  0.022  99.99          
 951  16.694   0.646   0.034  0.007  0.011  0.025  99.99          
 952  16.825   0.672   0.079  0.013  0.014  0.032  99.99          
 954  16.507   0.878   0.454  0.005  0.009  0.044  99.99          
 955  16.605   1.330   1.820  0.002  0.012  0.153  99.99          
 956  15.926   0.595   0.064  0.015  0.018  0.019  99.99          
 957  16.894   0.607   0.055  0.001  0.011  0.037  99.99          
 958  16.941   0.848   0.306  0.009  0.006  0.037  99.99          
 959  15.503   1.208   1.121  0.007  0.008  0.038  99.99          
 960  15.678   0.737   0.171  0.003  0.006  0.018  99.99          
 961  15.969   1.253   1.250  0.015  0.004  0.046  99.99          
 962  16.514   1.243   1.331  0.111  0.011  0.086  99.99          
 963  15.490   0.864   0.351  0.003  0.003  0.019  99.99          
 964  16.485   0.788   0.307  0.005  0.008  0.039  99.99          
 965  16.241   0.895   0.407  0.002  0.003  0.026  99.99          
 966  12.053   0.658   0.120  0.025  0.025  0.022  99.99          
 967  14.297   0.826   0.298  0.006  0.007  0.009  99.99          
 968  11.761   1.238   1.148  0.010  0.014  0.014  99.99          
 969  15.091   0.831   0.398  0.007  0.007  0.018  99.99          
 970  16.509   0.602   0.069  0.018  0.018  0.025  99.99          
 971  16.871   0.723   0.029  0.003  0.026  0.040  99.99          
 972  15.816   0.930   0.559  0.002  0.002  0.029  99.99          
 973  15.306   0.616   0.040  0.017  0.003  0.000  99.99          
 974  16.394   0.736   0.108  0.002  0.005  0.023  99.99          
 975  16.104   0.932   0.564  0.007  0.008  0.033  99.99          
 976  15.905   1.020   0.746  0.002  0.009  0.038  99.99          
 977  14.016   0.621   0.097  0.005  0.002  0.003  99.99          
 978  16.526   1.133   0.950  0.064  0.008  0.024  99.99          
 979  16.151   1.010   0.782  0.010  0.003  0.063  99.99          
 980  14.701   0.986   0.724  0.009  0.003  0.013  99.99          
 981  15.628   0.615   0.069  0.007  0.006  0.013  99.99          
 982  14.658   0.900   0.570  0.003  0.003  0.012  99.99          
 983  15.924   0.858   0.453  0.015  0.018  0.030  99.99          
 984  16.424   0.992   0.706  0.011  0.024  0.050  99.99          
 985  16.264   0.534   0.063  0.009  0.020  0.030  99.99          
 986  15.504   1.060   0.796  0.004  0.006  0.034  99.99          
 987  13.636   0.784   0.232  0.003  0.004  0.006  99.99          
 988  12.897   0.633   0.087  0.003  0.006  0.006  99.99          
 989  16.887   0.822   0.342  0.019  0.001  0.012  99.99          
 990  14.450   0.756   0.328  0.001  0.002  0.009  99.99          
 991  16.669   0.794   0.468  0.010  0.010  0.035  99.99          
 992  15.874   0.986   0.859  0.005  0.005  0.034  99.99          
 994  16.894   1.450   1.227  0.003  0.016  0.152  99.99          
 995  16.499   1.450   1.238  0.098  0.003  0.085  99.99          
 996  13.576   0.677   0.160  0.006  0.003  0.001  99.99          
 997  14.234   1.075   0.717  0.002  0.002  0.012  99.99          
 998  12.078   0.678   0.178  0.005  0.010  0.008  99.99          
 999  15.904   0.642   0.060  0.002  0.004  0.017  99.99          
1000  14.005   0.800   0.382  0.004  0.004  0.008  99.99          
1001  13.789   0.791   0.291  0.008  0.003  0.002  99.99          
1002  16.490   0.549   0.055  0.001  0.003  0.036  99.99          
1003  16.010   1.108   1.065  0.008  0.010  0.044  99.99          
1004  13.481   0.731   0.270  0.000  0.005  0.005  99.99          
1005  14.465   0.635   0.090  0.002  0.011  0.015  99.99          
1006  10.832   0.265   0.190  0.009  0.012  0.009   0.99          
1007  15.812   0.771   0.136  0.000  0.008  0.017  99.99          
1008  15.383   0.906   0.382  0.017  0.002  0.021  99.99          
1009  16.876   0.791   0.154  0.004  0.026  0.046  99.99          
1010  11.962   0.524   0.030  0.008  0.010  0.006  99.99          
1011  16.469   0.865   0.272  0.054  0.059  0.044  99.99          
1012  15.015   0.651   0.121  0.003  0.003  0.010  99.99          
1013  14.558   0.693   0.135  0.007  0.007  0.007  99.99          
1014  16.868   0.689   0.130  0.006  0.012  0.034  99.99          
1016  12.677   0.572   0.037  0.183  0.010  0.010  99.99          
1017  14.660   0.950   0.585  0.144  0.007  0.008  99.99          
1018  12.199   0.617   0.066  0.238  0.008  0.004  99.99          
1019  16.827   1.104   0.780  0.008  0.013  0.094  99.99          
1020  16.116   0.838   0.413  0.004  0.001  0.001  99.99          
1021  15.951   1.111   1.058  0.001  0.002  0.047  99.99          
1022  15.377   0.609   0.055  0.009  0.009  0.010  99.99          
1023  14.454   0.784   0.299  0.129  0.003  0.004  99.99          
1024  11.810   0.489  -0.001  0.017  0.031  0.031  99.99          
1026  15.859   0.567   0.017  0.004  0.006  0.012  99.99          
1027  16.088   0.755   0.149  0.006  0.006  0.018  99.99          
1028  15.020   0.571   0.032  0.001  0.006  0.011  99.99          
1029  15.699   0.987   0.777  0.009  0.015  0.033  99.99          
1030  16.542   1.477  99.999  0.008  0.016 99.999  99.99          
1031  15.820   0.555   0.115  0.162  0.015  0.021  99.99          
1032  14.029   0.560   0.022  0.000  0.001  0.008  99.99          
1033  16.669   1.139   1.016  0.005  0.003  0.037  99.99          
1034  13.220   0.689   0.157  0.001  0.003  0.008  99.99          
1035  13.821   0.771   0.062  0.002  0.003  0.010  99.99          
1036  15.051   1.033   0.787  0.033  0.005  0.013  99.99          
1037  15.972   0.641   0.083  0.008  0.014  0.025  99.99          
1038  14.412   0.519   0.014  0.001  0.006  0.007  99.99          
1039  14.613   0.740   0.267  0.009  0.001  0.001  99.99          
1041  13.086   1.323   1.374  0.007  0.008  0.011  99.99          
1042  14.184   0.969   0.810  0.001  0.006  0.015  99.99          
1043  16.672   0.704   0.083  0.020  0.021  0.029  99.99          
1044  16.317   1.024   0.809  0.005  0.010  0.057  99.99          
1045  15.826   0.831   0.345  0.002  0.004  0.026  99.99          
1046  14.324   0.516   0.075  0.012  0.013  0.008  99.99          
1047  14.634   0.694   0.137  0.008  0.009  0.014  99.99          
1048  16.405   0.793   0.303  0.008  0.002  0.035  99.99          
1049  16.920   1.049   0.621  0.001  0.011  0.057  99.99          
1050  16.290   0.682   0.086  0.006  0.015  0.025  99.99          
1051  13.945   0.835   0.318  0.005  0.006  0.010  99.99          
1052  15.730   1.201   1.041  0.001  0.006  0.061  99.99          
1053  16.949   0.714   0.180  0.001  0.008  0.027  99.99          
1054  14.311   0.916   0.552  0.003  0.005  0.010  99.99          
1055  13.753   0.732   0.202  0.011  0.011  0.005  99.99          
1056  15.052   0.737   0.167  0.001  0.002  0.008  99.99          
1057  15.844   1.235   1.140  0.009  0.009  0.049  99.99          
1058  16.786   0.587   0.116  0.005  0.021  0.034  99.99          
1059  12.910   0.812   0.294  0.011  0.012  0.007  99.99          
1060  16.352   0.907   0.546  0.004  0.009  0.038  99.99          
1061  14.595   0.943   0.505  0.002  0.003  0.010  99.99          
1062  15.227   0.903   0.592  0.010  0.010  0.044  99.99          
1063  16.893   0.869   0.381  0.024  0.026  0.045  99.99          
1064  16.315   0.794   0.284  0.007  0.009  0.034  99.99          
1065  15.113   0.680   0.107  0.004  0.009  0.012  99.99          
1066  15.165   0.795   0.278  0.001  0.002  0.010  99.99          
1067  14.818   1.013   0.605  0.002  0.002  0.016  99.99          
1068  15.379   0.738   0.244  0.091  0.092  0.024  99.99          
1069  16.742   0.770   0.243  0.051  0.057  0.040  99.99          
1070  16.531   0.824   0.264  0.014  0.017  0.039  99.99          
1071  15.369   0.689   0.133  0.011  0.013  0.014  99.99          
1072  16.306   0.635   0.044  0.008  0.013  0.023  99.99          
1073  15.162   1.040   0.798  0.022  0.031  0.028  99.99          
1074  16.318   1.325   1.286  0.018  0.021  0.065  99.99          
1075  14.288   0.658   0.134  0.003  0.004  0.008  99.99          
1076  15.456   0.584   0.072  0.005  0.005  0.016  99.99          
1077  14.228   1.386   1.644  0.004  0.009  0.027  99.99          
1078  15.174   0.571   0.091  0.000  0.001  0.009  99.99          
1079  14.941   0.688   0.151  0.000  0.010  0.014  99.99          
1081  15.881   0.671   0.124  0.001  0.004  0.016  99.99          
1082  16.067   0.799   0.251  0.001  0.003  0.018  99.99          
1083  16.398   0.813   0.217  0.012  0.014  0.031  99.99          
1084  16.999   0.727   0.089  0.005  0.026  0.044  99.99          
1085  16.807   0.678   0.063  0.016  0.016  0.029  99.99          
1086  16.376   0.998   0.616  0.004  0.006  0.046  99.99          
1087  15.462   1.082   0.830  0.002  0.002  0.030  99.99          
1088  12.481   0.696   0.170  0.003  0.003  0.005  99.99          
1089  13.400   0.620   0.025  0.004  0.004  0.003  99.99          
1090  16.983   1.008   0.788  0.001  0.011  0.091  99.99          
1091  16.464   0.777   0.176  0.005  0.015  0.032  99.99          
1092  14.338   1.115   0.942  0.005  0.008  0.016  99.99          
1093  15.480   0.714   0.098  0.004  0.004  0.010  99.99          
1094  14.627   0.994   0.671  0.007  0.008  0.018  99.99          
1095  14.652   0.970   0.645  0.008  0.010  0.017  99.99          
1096  13.730   0.562   0.017  0.001  0.005  0.013  99.99          
1097  15.944   0.975   0.682  0.001  0.005  0.026  99.99          
1098  15.869   0.751   0.228  0.006  0.007  0.015  99.99          
1099  12.613   0.610   0.058  0.007  0.010  0.007  99.99          
1100  16.186   0.790   0.271  0.000  0.026  0.033  99.99          
1101  15.632   1.399   1.228  0.001  0.005  0.043  99.99          
1102  14.586   0.973   0.661  0.002  0.005  0.014  99.99          
1103  15.442   0.858   0.482  0.003  0.006  0.020  99.99          
1104  16.075   0.717   0.155  0.010  0.012  0.017  99.99          
1105  16.966   0.651   0.015  0.005  0.013  0.030  99.99          
1107  15.161   0.920   0.559  0.000  0.002  0.018  99.99          
1108  13.406   0.743   0.226  0.036  0.049  0.041  99.99          
1109  11.829   0.569   0.073  0.020  0.024  0.015   0.99          
1110  16.093   0.740   0.180  0.004  0.009  0.021  99.99          
1111  16.041   0.791   0.186  0.012  0.012  0.022  99.99          
1112  16.176   0.848   0.441  0.001  0.002  0.028  99.99          
1113  16.650   0.901   0.323  0.005  0.019  0.036  99.99          
1114  15.684   0.840   0.372  0.000  0.004  0.022  99.99          
1115  16.404   1.004   0.592  0.004  0.015  0.041  99.99          
1116  15.388   1.074   0.717  0.000  0.017  0.026  99.99          
1117  14.356   0.924   0.520  0.003  0.003  0.011  99.99          
1118  16.077   0.987   0.637  0.008  0.021  0.039  99.99          
1119  16.962   0.930   0.536  0.002  0.010  0.056  99.99          
1120  13.619   0.701   0.147  0.002  0.003  0.002  99.99          
1121  15.875   0.795   0.260  0.001  0.005  0.021  99.99          
1122  15.959   0.882   0.382  0.010  0.026  0.031  99.99          
1123  12.923   0.686   0.143  0.002  0.004  0.011  99.99          
1124  11.765   0.484   0.066  0.004  0.011  0.010  99.99          
1125  16.997   0.627  -0.016  0.004  0.019  0.040  99.99          
1128  16.005   0.746   0.184  0.005  0.009  0.024  99.99          
1129  16.306   1.371   1.249  0.003  0.019  0.081  99.99          
1130  14.762   0.719   0.122  0.010  0.012  0.012  99.99          
1131  16.383   0.719   0.162  0.008  0.010  0.019  99.99          
1132  16.293   0.957   0.323  0.006  0.007  0.038  99.99          
1133  12.050   0.528   0.026  0.015  0.015  0.011  99.99          
1134  16.979   0.775   0.224  0.007  0.013  0.053  99.99          
1135  14.557   0.854   0.291  0.005  0.006  0.012  99.99          
1136  16.157   1.008   0.733  0.002  0.007  0.038  99.99          
1137  15.057   1.065   0.881  0.000  0.009  0.023  99.99          
1138  16.451   0.878   0.458  0.009  0.009  0.033  99.99          
1139  16.695   1.251   1.183  0.000  0.009  0.093  99.99          
1140  15.772   1.072   0.684  0.000  0.017  0.032  99.99          
1141  14.461   1.073   0.766  0.009  0.013  0.016  99.99          
1142  14.561   0.941   0.634  0.003  0.004  0.012  99.99          
1143  15.418   1.015   0.723  0.001  0.005  0.027  99.99          
1144  13.209   0.943  99.999  0.042  0.064 99.999  99.99          
1146  16.333   1.127   0.970  0.003  0.014  0.058  99.99          
1147  16.983   1.456   1.321  0.001  0.020  0.149  99.99          
1148  16.028   0.690   0.125  0.003  0.003  0.020  99.99          
1149  16.352   0.766   0.146  0.006  0.008  0.022  99.99          
1150  13.353   0.710   0.171  0.002  0.004  0.003  99.99          
1151  16.402   0.699   0.082  0.010  0.013  0.024  99.99          
1152  16.909   0.687   0.043  0.022  0.024  0.033  99.99          
1153  16.194   1.136   1.161  0.003  0.018  0.065  99.99          
1154  15.305   0.765   0.219  0.001  0.010  0.019  99.99          
1155  16.963   1.482   1.114  0.007  0.016  0.096  99.99          
1156  14.081   0.483   0.069  0.008  0.008  0.024  99.99          
1157  15.548   1.193   0.906  0.004  0.006  0.030  99.99          
1158  11.592   0.696   0.179  0.017  0.020  0.010  99.99          
1159  15.310   0.637   0.083  0.001  0.011  0.018  99.99          
1160  15.922   1.250   1.244  0.004  0.013  0.068  99.99          
1161  14.671   0.561   0.093  0.009  0.010  0.012  99.99          
1162  15.128   0.609   0.039  0.003  0.005  0.010  99.99          
1163  12.421   0.590   0.060  0.002  0.009  0.009  99.99          
1164  16.046   0.730   0.108  0.001  0.007  0.016  99.99          
1165  16.993   0.847   0.461  0.011  0.016  0.050  99.99          
1166  16.119   0.617   0.119  0.006  0.009  0.025  99.99          
1167  16.295   1.285   0.905  0.000  0.010  0.064  99.99          
1168  16.185   0.763   0.221  0.009  0.010  0.023  99.99          
1169  13.661   0.857   0.544  0.003  0.017  0.021  99.99          
1170  12.144   1.437   1.615  0.013  0.014  0.008  99.99          
1171  16.343   0.762   0.225  0.008  0.014  0.029  99.99          
1172  15.385   0.856   0.441  0.003  0.008  0.021  99.99          
1173  16.277   1.276   1.027  0.016  0.017  0.078  99.99          
1174  16.973   0.643   0.105  0.006  0.015  0.036  99.99          
1175  16.819   0.888   0.443  0.004  0.024  0.045  99.99          
1176  15.205   1.105   0.894  0.003  0.005  0.024  99.99          
1177  16.724   0.769   0.144  0.006  0.009  0.032  99.99          
1178  16.830   0.723   0.115  0.016  0.017  0.026  99.99          
1179  13.809   0.659   0.137  0.004  0.005  0.003  99.99          
1180  14.667   0.569   0.012  0.004  0.006  0.011  99.99          
1181  13.566   0.917   0.498  0.003  0.003  0.008  99.99          
1182  14.425   0.822   0.306  0.000  0.005  0.010  99.99          
1183  11.087   0.337   0.109  0.016  0.018  0.012  99.99          
1184  15.211   0.615   0.077  0.011  0.011  0.011  99.99          
1185  15.401   0.823   0.404  0.003  0.013  0.020  99.99          
1186  16.437   0.792   0.279  0.001  0.011  0.029  99.99          
1187  16.013   0.894   0.457  0.002  0.005  0.023  99.99          
1188  12.869   0.660   0.126  0.001  0.007  0.011  99.99          
1189  10.657   1.648   1.995  0.009  0.010  0.009  99.99          
1190  14.465   0.999   0.602  0.005  0.009  0.017  99.99          
1191  16.467   0.780   0.205  0.003  0.011  0.034  99.99          
1192  16.317   0.778   0.320  0.007  0.011  0.026  99.99          
1193  16.839   1.416   1.135  0.010  0.017  0.102  99.99          
1194  16.304   0.706   0.201  0.006  0.006  0.019  99.99          
1195  16.136   0.730   0.273  0.009  0.011  0.016  99.99          
1196  16.344   0.668   0.157  0.011  0.016  0.024  99.99          
1197  14.089   0.566   0.074  0.000  0.005  0.009  99.99          
1198  16.619   0.681   0.091  0.001  0.002  0.028  99.99          
1199  12.957   0.512   0.130  0.010  0.011  0.009  99.99          
1200  15.983   0.955   0.672  0.011  0.015  0.031  99.99          
1201  16.941   0.735   0.231  0.034  0.036  0.034  99.99          
1202  10.752   0.272   0.170  0.017  0.019  0.009  99.99          
1203  14.526   1.212   1.260  0.011  0.017  0.025  99.99          
1204  16.659   0.832   0.399  0.019  0.019  0.035  99.99          
1205  15.674   0.724   0.144  0.005  0.005  0.015  99.99          
1206  16.954   0.880   0.632  0.000  0.010  0.052  99.99          
1207  16.120   0.759   0.275  0.010  0.019  0.030  99.99          
1208  16.983   0.518  -0.001  0.007  0.012  0.037  99.99          
1209  15.369   0.722   0.219  0.010  0.010  0.015  99.99          
1210  14.441   1.253   1.276  0.003  0.006  0.018  99.99          
1211  12.313   0.661   0.128  0.003  0.004  0.018  99.99          
1213  14.993   1.020   0.755  0.004  0.012  0.021  99.99          
1214  11.489   1.046   0.793  0.016  0.016  0.004  99.99          
1215  16.844   0.592   0.090  0.020  0.022  0.031  99.99          
1216  16.100   1.101   1.037  0.006  0.007  0.040  99.99          
1217  16.366   0.771   0.250  0.027  0.028  0.026  99.99          
1218  16.066   0.791   0.322  0.008  0.008  0.022  99.99          
1219  16.544   1.064   0.780  0.015  0.018  0.050  99.99          
1220  16.165   1.348   1.272  0.000  0.005  0.075  99.99          
1221  16.862   0.925   0.555  0.014  0.029  0.060  99.99          
1222  14.974   1.017   0.698  0.008  0.013  0.020  99.99          
1223  16.919   1.276   1.469  0.025  0.029  0.130  99.99          
1224  16.200   0.823   0.404  0.016  0.026  0.035  99.99          
1225  16.563   1.208  99.999  0.017  0.056 99.999  99.99          
1226  16.309   0.687  -0.084  0.013  0.095  0.099  99.99          
1227  16.352   0.937   0.556  0.006  0.012  0.036  99.99          
1228  16.492   0.890   0.514  0.004  0.005  0.038  99.99          
1229  16.869   0.743   0.065  0.003  0.006  0.044  99.99          
1230  15.705   0.911   0.571  0.016  0.017  0.027  99.99          
1231  14.926   0.914   0.637  0.003  0.003  0.022  99.99          
1232  16.848   0.843   0.291  0.015  0.019  0.040  99.99          
1233  14.359   0.737   0.213  0.007  0.013  0.015  99.99          
1234  16.620   1.015   0.767  0.010  0.016  0.054  99.99          
1235  15.002   0.922   0.547  0.001  0.002  0.017  99.99          
1236  15.179   0.812   0.291  0.003  0.003  0.012  99.99          
1237  12.629   1.108   0.855  0.001  0.007  0.009  99.99          
1238  14.808   0.791   0.377  0.005  0.005  0.013  99.99          
1239  15.803   0.844   0.314  0.006  0.006  0.015  99.99          
1240  14.122   0.857   0.464  0.006  0.006  0.014  99.99          
1241  13.851   0.812   0.351  0.014  0.014  0.006  99.99          
1242  15.481   0.782   0.332  0.008  0.008  0.017  99.99          
1243  14.620   0.791   0.375  0.002  0.006  0.012  99.99          
1244  16.536   0.756   0.263  0.019  0.020  0.031  99.99          
1245  16.197   0.671   0.127  0.017  0.017  0.022  99.99          
1246  14.539   0.855   0.498  0.000  0.012  0.017  99.99          
1247  16.189   1.062   0.723  0.005  0.006  0.042  99.99          
1248  13.168   0.824   0.434  0.005  0.006  0.003  99.99          
1249  15.422   0.653   0.094  0.010  0.010  0.011  99.99          
1250  16.397   0.835   0.450  0.005  0.026  0.041  99.99          
1251  13.328   0.711   0.198  0.001  0.003  0.006  99.99          
1252  15.693   0.702   0.118  0.006  0.007  0.015  99.99          
1253  16.063   1.389   1.237  0.003  0.011  0.069  99.99          
1254  16.788   0.804   0.178  0.024  0.025  0.038  99.99          
1255  16.849   0.911   0.519  0.008  0.014  0.055  99.99          
1256  15.951   1.099   0.927  0.002  0.023  0.048  99.99          
1257  16.719   0.870   0.380  0.003  0.006  0.040  99.99          
1258  13.519   0.654  -0.052  0.039  0.121  0.116  99.99          
1259  15.114   0.767   0.201  0.010  0.010  0.016  99.99          
1260  16.710   0.674   0.074  0.004  0.024  0.034  99.99          
1261  11.380   0.356   0.064  0.021  0.030  0.021  99.99          
1262  14.698   0.909   0.539  0.003  0.005  0.015  99.99          
1263  16.414   0.742   0.245  0.009  0.009  0.047  99.99          
